Maturity (Years),Execution Date,Horizon (Years),Metric,Value
8.0,2023-04-01,1.0,R-Squared,-0.06648953240821398
8.0,2023-04-01,2.0,RMSE,0.006177023540193949
8.0,2023-04-01,2.0,R-Squared,-3.0932717822729856
8.0,2023-04-01,3.0,RMSE,0.006330500248309184
8.0,2023-04-01,3.0,R-Squared,-3.6296850748733647
8.0,2023-04-01,4.0,RMSE,0.006330500248309184
8.0,2023-04-01,4.0,R-Squared,-3.6296850748733647
8.0,2023-04-01,5.0,RMSE,0.006330500248309184
8.0,2023-04-01,5.0,R-Squared,-3.6296850748733647
9.0,2023-04-01,0.5,RMSE,0.0040786842630393064
9.0,2023-04-01,0.5,R-Squared,0.14986757021648678
9.0,2023-04-01,1.0,RMSE,0.003845135699266167
9.0,2023-04-01,1.0,R-Squared,-0.11579042864532241
9.0,2023-04-01,2.0,RMSE,0.005980743721960043
9.0,2023-04-01,2.0,R-Squared,-2.85413391301078
9.0,2023-04-01,3.0,RMSE,0.006078632798549915
9.0,2023-04-01,3.0,R-Squared,-3.2605802921707374
9.0,2023-04-01,4.0,RMSE,0.006078632798549915
9.0,2023-04-01,4.0,R-Squared,-3.2605802921707374
9.0,2023-04-01,5.0,RMSE,0.006078632798549915
9.0,2023-04-01,5.0,R-Squared,-3.2605802921707374
10.0,2023-04-01,0.5,RMSE,0.004104566927006726
10.0,2023-04-01,0.5,R-Squared,0.16562733970273702
10.0,2023-04-01,1.0,RMSE,0.003843679219949812
10.0,2023-04-01,1.0,R-Squared,-0.09601377808807054
10.0,2023-04-01,2.0,RMSE,0.005860747492977622
10.0,2023-04-01,2.0,R-Squared,-2.642525390027437
10.0,2023-04-01,3.0,RMSE,0.005920952051371824
10.0,2023-04-01,3.0,R-Squared,-2.929804372871841
10.0,2023-04-01,4.0,RMSE,0.005920952051371824
10.0,2023-04-01,4.0,R-Squared,-2.929804372871841
10.0,2023-04-01,5.0,RMSE,0.005920952051371824
10.0,2023-04-01,5.0,R-Squared,-2.929804372871841
0.08333,2023-03-01,0.5,RMSE,0.004136245304910624
0.08333,2023-03-01,0.5,R-Squared,0.07222864662533812
0.08333,2023-03-01,1.0,RMSE,0.004161910059035829
0.08333,2023-03-01,1.0,R-Squared,-0.4586836154262526
0.08333,2023-03-01,2.0,RMSE,0.0038766239407220077
0.08333,2023-03-01,2.0,R-Squared,0.2623661521524103
0.08333,2023-03-01,3.0,RMSE,0.003699513690154478
0.08333,2023-03-01,3.0,R-Squared,0.41392393436226493
0.08333,2023-03-01,4.0,RMSE,0.003699513690154478
0.08333,2023-03-01,4.0,R-Squared,0.41392393436226493
0.08333,2023-03-01,5.0,RMSE,0.003699513690154478
0.08333,2023-03-01,5.0,R-Squared,0.41392393436226493
0.25,2023-03-01,0.5,RMSE,0.005430768359572643
0.25,2023-03-01,0.5,R-Squared,-13.710336989759563
0.25,2023-03-01,1.0,RMSE,0.005191344628127523
0.25,2023-03-01,1.0,R-Squared,-23.39540294576192
0.25,2023-03-01,2.0,RMSE,0.004439998063817873
0.25,2023-03-01,2.0,R-Squared,-0.049030414913982856
0.25,2023-03-01,3.0,RMSE,0.004233853388657441
0.25,2023-03-01,3.0,R-Squared,0.19743884484681296
0.25,2023-03-01,4.0,RMSE,0.004233853388657441
0.25,2023-03-01,4.0,R-Squared,0.19743884484681296
0.25,2023-03-01,5.0,RMSE,0.004233853388657441
0.25,2023-03-01,5.0,R-Squared,0.19743884484681296
0.5,2023-03-01,0.5,RMSE,0.00632400566609024
0.5,2023-03-01,0.5,R-Squared,-11.915229217270044
0.5,2023-03-01,1.0,RMSE,0.00547370167246603
0.5,2023-03-01,1.0,R-Squared,-12.01690587842318
0.5,2023-03-01,2.0,RMSE,0.00441405562195769
0.5,2023-03-01,2.0,R-Squared,0.08275268510528644
0.5,2023-03-01,3.0,RMSE,0.004171205784165266
0.5,2023-03-01,3.0,R-Squared,0.2989792802535869
0.5,2023-03-01,4.0,RMSE,0.004171205784165266
0.5,2023-03-01,4.0,R-Squared,0.2989792802535869
0.5,2023-03-01,5.0,RMSE,0.004171205784165266
0.5,2023-03-01,5.0,R-Squared,0.2989792802535869
1.0,2023-03-01,0.5,RMSE,0.0056791594039006165
1.0,2023-03-01,0.5,R-Squared,-5.402353471615215
1.0,2023-03-01,1.0,RMSE,0.004478938511835265
1.0,2023-03-01,1.0,R-Squared,-2.2589971025014353
1.0,2023-03-01,2.0,RMSE,0.004425742475410517
1.0,2023-03-01,2.0,R-Squared,0.12040590748426405
1.0,2023-03-01,3.0,RMSE,0.004445558343162505
1.0,2023-03-01,3.0,R-Squared,0.24790336382103717
1.0,2023-03-01,4.0,RMSE,0.004445558343162505
1.0,2023-03-01,4.0,R-Squared,0.24790336382103717
1.0,2023-03-01,5.0,RMSE,0.004445558343162505
1.0,2023-03-01,5.0,R-Squared,0.24790336382103717
2.0,2023-03-01,0.5,RMSE,0.0030079971004232757
2.0,2023-03-01,0.5,R-Squared,0.24518766738918207
2.0,2023-03-01,1.0,RMSE,0.003582738123146813
2.0,2023-03-01,1.0,R-Squared,-0.26978710850005827
2.0,2023-03-01,2.0,RMSE,0.005555213908020898
2.0,2023-03-01,2.0,R-Squared,-0.9686501972032848
2.0,2023-03-01,3.0,RMSE,0.00605941989005203
2.0,2023-03-01,3.0,R-Squared,-0.9504725653869801
2.0,2023-03-01,4.0,RMSE,0.00605941989005203
2.0,2023-03-01,4.0,R-Squared,-0.9504725653869801
2.0,2023-03-01,5.0,RMSE,0.00605941989005203
2.0,2023-03-01,5.0,R-Squared,-0.9504725653869801
3.0,2023-03-01,0.5,RMSE,0.0019389862692277648
3.0,2023-03-01,0.5,R-Squared,0.6929006749450357
3.0,2023-03-01,1.0,RMSE,0.004203147933428642
3.0,2023-03-01,1.0,R-Squared,-0.6576360033788466
3.0,2023-03-01,2.0,RMSE,0.006685735448331059
3.0,2023-03-01,2.0,R-Squared,-2.6969684050241196
3.0,2023-03-01,3.0,RMSE,0.0072815182659921665
3.0,2023-03-01,3.0,R-Squared,-2.8597117139630055
3.0,2023-03-01,4.0,RMSE,0.0072815182659921665
3.0,2023-03-01,4.0,R-Squared,-2.8597117139630055
3.0,2023-03-01,5.0,RMSE,0.0072815182659921665
3.0,2023-03-01,5.0,R-Squared,-2.8597117139630055
4.0,2023-03-01,0.5,RMSE,0.0016788150885088092
4.0,2023-03-01,0.5,R-Squared,0.7610903803326541
4.0,2023-03-01,1.0,RMSE,0.004530233729330827
4.0,2023-03-01,1.0,R-Squared,-0.8399185594284948
4.0,2023-03-01,2.0,RMSE,0.007144103927128111
4.0,2023-03-01,2.0,R-Squared,-3.661306835309623
4.0,2023-03-01,3.0,RMSE,0.007719193078571498
4.0,2023-03-01,3.0,R-Squared,-4.16550530932015
4.0,2023-03-01,4.0,RMSE,0.007719193078571498
4.0,2023-03-01,4.0,R-Squared,-4.16550530932015
4.0,2023-03-01,5.0,RMSE,0.007719193078571498
4.0,2023-03-01,5.0,R-Squared,-4.16550530932015
5.0,2023-03-01,0.5,RMSE,0.0019227501668180771
5.0,2023-03-01,0.5,R-Squared,0.6990272885358333
5.0,2023-03-01,1.0,RMSE,0.004944236649965205
5.0,2023-03-01,1.0,R-Squared,-1.0587731243679381
5.0,2023-03-01,2.0,RMSE,0.00762925076209104
5.0,2023-03-01,2.0,R-Squared,-4.4423035956845975
5.0,2023-03-01,3.0,RMSE,0.008158245400420457
5.0,2023-03-01,3.0,R-Squared,-5.366062943559701
5.0,2023-03-01,4.0,RMSE,0.008158245400420457
5.0,2023-03-01,4.0,R-Squared,-5.366062943559701
5.0,2023-03-01,5.0,RMSE,0.008158245400420457
5.0,2023-03-01,5.0,R-Squared,-5.366062943559701
6.0,2023-03-01,0.5,RMSE,0.0015012971484097803
6.0,2023-03-01,0.5,R-Squared,0.8181296786261978
6.0,2023-03-01,1.0,RMSE,0.004585552946902346
6.0,2023-03-01,1.0,R-Squared,-0.6185748439125405
6.0,2023-03-01,2.0,RMSE,0.007342315609652594
6.0,2023-03-01,2.0,R-Squared,-3.9570765771379435
6.0,2023-03-01,3.0,RMSE,0.007796453929069195
6.0,2023-03-01,3.0,R-Squared,-4.962925396952101
6.0,2023-03-01,4.0,RMSE,0.007796453929069195
6.0,2023-03-01,4.0,R-Squared,-4.962925396952101
6.0,2023-03-01,5.0,RMSE,0.007796453929069195
6.0,2023-03-01,5.0,R-Squared,-4.962925396952101
7.0,2023-03-01,0.5,RMSE,0.001599641035976451
7.0,2023-03-01,0.5,R-Squared,0.8005337252056927
7.0,2023-03-01,1.0,RMSE,0.004643537532980637
7.0,2023-03-01,1.0,R-Squared,-0.5575712406993361
7.0,2023-03-01,2.0,RMSE,0.0073601658589497266
7.0,2023-03-01,2.0,R-Squared,-3.8337012190747437
7.0,2023-03-01,3.0,RMSE,0.007739827395936246
7.0,2023-03-01,3.0,R-Squared,-4.886862074676224
7.0,2023-03-01,4.0,RMSE,0.007739827395936246
7.0,2023-03-01,4.0,R-Squared,-4.886862074676224
7.0,2023-03-01,5.0,RMSE,0.007739827395936246
7.0,2023-03-01,5.0,R-Squared,-4.886862074676224
8.0,2023-03-01,0.5,RMSE,0.0019511318866499991
8.0,2023-03-01,0.5,R-Squared,0.7384701523436039
8.0,2023-03-01,1.0,RMSE,0.004594845209628683
8.0,2023-03-01,1.0,R-Squared,-0.3470820343208103
8.0,2023-03-01,2.0,RMSE,0.00719378775824781
8.0,2023-03-01,2.0,R-Squared,-3.286720106970705
8.0,2023-03-01,3.0,RMSE,0.007496831565928916
8.0,2023-03-01,3.0,R-Squared,-4.192148645872566
8.0,2023-03-01,4.0,RMSE,0.007496831565928916
8.0,2023-03-01,4.0,R-Squared,-4.192148645872566
8.0,2023-03-01,5.0,RMSE,0.007496831565928916
8.0,2023-03-01,5.0,R-Squared,-4.192148645872566
9.0,2023-03-01,0.5,RMSE,0.0016575179341143038
9.0,2023-03-01,0.5,R-Squared,0.7974954520370203
9.0,2023-03-01,1.0,RMSE,0.0045338112163403835
9.0,2023-03-01,1.0,R-Squared,-0.34629841973254605
9.0,2023-03-01,2.0,RMSE,0.007016164253571855
9.0,2023-03-01,2.0,R-Squared,-3.1715872855754945
9.0,2023-03-01,3.0,RMSE,0.007240003700884276
9.0,2023-03-01,3.0,R-Squared,-3.9274883918465617
9.0,2023-03-01,4.0,RMSE,0.007240003700884276
9.0,2023-03-01,4.0,R-Squared,-3.9274883918465617
9.0,2023-03-01,5.0,RMSE,0.007240003700884276
9.0,2023-03-01,5.0,R-Squared,-3.9274883918465617
10.0,2023-03-01,0.5,RMSE,0.0016080361310325487
10.0,2023-03-01,0.5,R-Squared,0.7988568439054238
10.0,2023-03-01,1.0,RMSE,0.004559093282185344
10.0,2023-03-01,1.0,R-Squared,-0.3796362550293826
10.0,2023-03-01,2.0,RMSE,0.006964896202901448
10.0,2023-03-01,2.0,R-Squared,-3.0829038176385986
10.0,2023-03-01,3.0,RMSE,0.0071245210493365765
10.0,2023-03-01,3.0,R-Squared,-3.67505527249308
10.0,2023-03-01,4.0,RMSE,0.0071245210493365765
10.0,2023-03-01,4.0,R-Squared,-3.67505527249308
10.0,2023-03-01,5.0,RMSE,0.0071245210493365765
10.0,2023-03-01,5.0,R-Squared,-3.67505527249308
0.08333,2023-07-01,0.5,RMSE,0.0007251871549121703
0.08333,2023-07-01,0.5,R-Squared,-11.64032794851553
0.08333,2023-07-01,1.0,RMSE,0.0017545865697987113
0.08333,2023-07-01,1.0,R-Squared,-105.0666229662203
0.08333,2023-07-01,2.0,RMSE,0.0018700539542002438
0.08333,2023-07-01,2.0,R-Squared,0.8528747254881204
0.08333,2023-07-01,3.0,RMSE,0.0018700539542002438
0.08333,2023-07-01,3.0,R-Squared,0.8528747254881204
0.08333,2023-07-01,4.0,RMSE,0.0018700539542002438
0.08333,2023-07-01,4.0,R-Squared,0.8528747254881204
0.08333,2023-07-01,5.0,RMSE,0.0018700539542002438
0.08333,2023-07-01,5.0,R-Squared,0.8528747254881204
0.25,2023-07-01,0.5,RMSE,0.001134826443950241
0.25,2023-07-01,0.5,R-Squared,-4.5016575590068335
0.25,2023-07-01,1.0,RMSE,0.0022182551885376127
0.25,2023-07-01,1.0,R-Squared,-18.73508676487934
0.25,2023-07-01,2.0,RMSE,0.002020888009440265
0.25,2023-07-01,2.0,R-Squared,0.8306160828071755
0.25,2023-07-01,3.0,RMSE,0.002020888009440265
0.25,2023-07-01,3.0,R-Squared,0.8306160828071755
0.25,2023-07-01,4.0,RMSE,0.002020888009440265
0.25,2023-07-01,4.0,R-Squared,0.8306160828071755
0.25,2023-07-01,5.0,RMSE,0.002020888009440265
0.25,2023-07-01,5.0,R-Squared,0.8306160828071755
0.5,2023-07-01,0.5,RMSE,0.0016886380585334866
0.5,2023-07-01,0.5,R-Squared,-0.4831556081527577
0.5,2023-07-01,1.0,RMSE,0.0019387036167136775
0.5,2023-07-01,1.0,R-Squared,-1.2686338372943209
0.5,2023-07-01,2.0,RMSE,0.0023832405334465226
0.5,2023-07-01,2.0,R-Squared,0.7771242973421794
0.5,2023-07-01,3.0,RMSE,0.0023832405334465226
0.5,2023-07-01,3.0,R-Squared,0.7771242973421794
0.5,2023-07-01,4.0,RMSE,0.0023832405334465226
0.5,2023-07-01,4.0,R-Squared,0.7771242973421794
0.5,2023-07-01,5.0,RMSE,0.0023832405334465226
0.5,2023-07-01,5.0,R-Squared,0.7771242973421794
1.0,2023-07-01,0.5,RMSE,0.0028007281805511527
1.0,2023-07-01,0.5,R-Squared,0.031588956553553205
1.0,2023-07-01,1.0,RMSE,0.0022538387821382727
1.0,2023-07-01,1.0,R-Squared,0.08529903723660115
1.0,2023-07-01,2.0,RMSE,0.0044075507126398765
1.0,2023-07-01,2.0,R-Squared,0.2556027155984498
1.0,2023-07-01,3.0,RMSE,0.0044075507126398765
1.0,2023-07-01,3.0,R-Squared,0.2556027155984498
1.0,2023-07-01,4.0,RMSE,0.0044075507126398765
1.0,2023-07-01,4.0,R-Squared,0.2556027155984498
1.0,2023-07-01,5.0,RMSE,0.0044075507126398765
1.0,2023-07-01,5.0,R-Squared,0.2556027155984498
2.0,2023-07-01,0.5,RMSE,0.0044518128981560065
2.0,2023-07-01,0.5,R-Squared,-0.7503176848813611
2.0,2023-07-01,1.0,RMSE,0.004152232600103688
2.0,2023-07-01,1.0,R-Squared,-1.0404016630296398
2.0,2023-07-01,2.0,RMSE,0.00673357006795093
2.0,2023-07-01,2.0,R-Squared,-1.3284758631645923
2.0,2023-07-01,3.0,RMSE,0.00673357006795093
2.0,2023-07-01,3.0,R-Squared,-1.3284758631645923
2.0,2023-07-01,4.0,RMSE,0.00673357006795093
2.0,2023-07-01,4.0,R-Squared,-1.3284758631645923
2.0,2023-07-01,5.0,RMSE,0.00673357006795093
2.0,2023-07-01,5.0,R-Squared,-1.3284758631645923
3.0,2023-07-01,0.5,RMSE,0.005109931049203747
3.0,2023-07-01,0.5,R-Squared,-1.2229674300841653
3.0,2023-07-01,1.0,RMSE,0.005113241082951258
3.0,2023-07-01,1.0,R-Squared,-1.9317458737342497
3.0,2023-07-01,2.0,RMSE,0.00767598326681984
3.0,2023-07-01,2.0,R-Squared,-3.1033167054931114
3.0,2023-07-01,3.0,RMSE,0.00767598326681984
3.0,2023-07-01,3.0,R-Squared,-3.1033167054931114
3.0,2023-07-01,4.0,RMSE,0.00767598326681984
3.0,2023-07-01,4.0,R-Squared,-3.1033167054931114
3.0,2023-07-01,5.0,RMSE,0.00767598326681984
3.0,2023-07-01,5.0,R-Squared,-3.1033167054931114
4.0,2023-07-01,0.5,RMSE,0.0050157313071561875
4.0,2023-07-01,0.5,R-Squared,-1.026188410752623
4.0,2023-07-01,1.0,RMSE,0.005258225869056409
4.0,2023-07-01,1.0,R-Squared,-1.9850113616083243
4.0,2023-07-01,2.0,RMSE,0.007735717483229293
4.0,2023-07-01,2.0,R-Squared,-4.078637049330311
4.0,2023-07-01,3.0,RMSE,0.007735717483229293
4.0,2023-07-01,3.0,R-Squared,-4.078637049330311
4.0,2023-07-01,4.0,RMSE,0.007735717483229293
4.0,2023-07-01,4.0,R-Squared,-4.078637049330311
4.0,2023-07-01,5.0,RMSE,0.007735717483229293
4.0,2023-07-01,5.0,R-Squared,-4.078637049330311
5.0,2023-07-01,0.5,RMSE,0.004996377206595725
5.0,2023-07-01,0.5,R-Squared,-1.031329819899193
5.0,2023-07-01,1.0,RMSE,0.0054209773042134205
5.0,2023-07-01,1.0,R-Squared,-2.2483894375424054
5.0,2023-07-01,2.0,RMSE,0.00786100353838063
5.0,2023-07-01,2.0,R-Squared,-5.233729155703966
5.0,2023-07-01,3.0,RMSE,0.00786100353838063
5.0,2023-07-01,3.0,R-Squared,-5.233729155703966
5.0,2023-07-01,4.0,RMSE,0.00786100353838063
5.0,2023-07-01,4.0,R-Squared,-5.233729155703966
5.0,2023-07-01,5.0,RMSE,0.00786100353838063
5.0,2023-07-01,5.0,R-Squared,-5.233729155703966
6.0,2023-07-01,0.5,RMSE,0.0046535380743771195
6.0,2023-07-01,0.5,R-Squared,-0.618827604859816
6.0,2023-07-01,1.0,RMSE,0.004976328237338216
6.0,2023-07-01,1.0,R-Squared,-1.646802512244136
6.0,2023-07-01,2.0,RMSE,0.007281212655795052
6.0,2023-07-01,2.0,R-Squared,-4.696083804556058
6.0,2023-07-01,3.0,RMSE,0.007281212655795052
6.0,2023-07-01,3.0,R-Squared,-4.696083804556058
6.0,2023-07-01,4.0,RMSE,0.007281212655795052
6.0,2023-07-01,4.0,R-Squared,-4.696083804556058
6.0,2023-07-01,5.0,RMSE,0.007281212655795052
6.0,2023-07-01,5.0,R-Squared,-4.696083804556058
7.0,2023-07-01,0.5,RMSE,0.00460798864302571
7.0,2023-07-01,0.5,R-Squared,-0.6128941880367775
7.0,2023-07-01,1.0,RMSE,0.0048881128665939425
7.0,2023-07-01,1.0,R-Squared,-1.620308544696929
7.0,2023-07-01,2.0,RMSE,0.007030663638835239
7.0,2023-07-01,2.0,R-Squared,-4.940677608603534
7.0,2023-07-01,3.0,RMSE,0.007030663638835239
7.0,2023-07-01,3.0,R-Squared,-4.940677608603534
7.0,2023-07-01,4.0,RMSE,0.007030663638835239
7.0,2023-07-01,4.0,R-Squared,-4.940677608603534
7.0,2023-07-01,5.0,RMSE,0.007030663638835239
7.0,2023-07-01,5.0,R-Squared,-4.940677608603534
8.0,2023-07-01,0.5,RMSE,0.004492928783865735
8.0,2023-07-01,0.5,R-Squared,-0.5837335854833301
8.0,2023-07-01,1.0,RMSE,0.004605265951051044
8.0,2023-07-01,1.0,R-Squared,-1.4466966371180083
8.0,2023-07-01,2.0,RMSE,0.006622991917380542
8.0,2023-07-01,2.0,R-Squared,-4.953308791110064
8.0,2023-07-01,3.0,RMSE,0.006622991917380542
8.0,2023-07-01,3.0,R-Squared,-4.953308791110064
8.0,2023-07-01,4.0,RMSE,0.006622991917380542
8.0,2023-07-01,4.0,R-Squared,-4.953308791110064
8.0,2023-07-01,5.0,RMSE,0.006622991917380542
8.0,2023-07-01,5.0,R-Squared,-4.953308791110064
9.0,2023-07-01,0.5,RMSE,0.0046049852847680605
9.0,2023-07-01,0.5,R-Squared,-0.614245099668641
9.0,2023-07-01,1.0,RMSE,0.004551631756679792
9.0,2023-07-01,1.0,R-Squared,-1.4066351601158908
9.0,2023-07-01,2.0,RMSE,0.006273398015167396
9.0,2023-07-01,2.0,R-Squared,-4.6021960633796475
9.0,2023-07-01,3.0,RMSE,0.006273398015167396
9.0,2023-07-01,3.0,R-Squared,-4.6021960633796475
9.0,2023-07-01,4.0,RMSE,0.006273398015167396
9.0,2023-07-01,4.0,R-Squared,-4.6021960633796475
9.0,2023-07-01,5.0,RMSE,0.006273398015167396
9.0,2023-07-01,5.0,R-Squared,-4.6021960633796475
10.0,2023-07-01,0.5,RMSE,0.00460165285382121
10.0,2023-07-01,0.5,R-Squared,-0.6255635168012936
10.0,2023-07-01,1.0,RMSE,0.004493525773146702
10.0,2023-07-01,1.0,R-Squared,-1.3942231298104448
10.0,2023-07-01,2.0,RMSE,0.0060570129779061255
10.0,2023-07-01,2.0,R-Squared,-4.37451553894336
10.0,2023-07-01,3.0,RMSE,0.0060570129779061255
10.0,2023-07-01,3.0,R-Squared,-4.37451553894336
10.0,2023-07-01,4.0,RMSE,0.0060570129779061255
10.0,2023-07-01,4.0,R-Squared,-4.37451553894336
10.0,2023-07-01,5.0,RMSE,0.0060570129779061255
10.0,2023-07-01,5.0,R-Squared,-4.37451553894336
0.08333,2023-02-01,0.5,RMSE,0.0039512682962654895
0.08333,2023-02-01,0.5,R-Squared,0.2460370548895745
0.08333,2023-02-01,1.0,RMSE,0.003472229737261787
0.08333,2023-02-01,1.0,R-Squared,0.2503793296217923
0.08333,2023-02-01,2.0,RMSE,0.0033579755208147893
0.08333,2023-02-01,2.0,R-Squared,0.42577806409672037
0.08333,2023-02-01,3.0,RMSE,0.0031247811755515166
0.08333,2023-02-01,3.0,R-Squared,0.5821052727784555
0.08333,2023-02-01,4.0,RMSE,0.0031247811755515166
0.08333,2023-02-01,4.0,R-Squared,0.5821052727784555
0.08333,2023-02-01,5.0,RMSE,0.0031247811755515166
0.08333,2023-02-01,5.0,R-Squared,0.5821052727784555
0.25,2023-02-01,0.5,RMSE,0.0030951658739248105
0.25,2023-02-01,0.5,R-Squared,-0.5596283481808697
0.25,2023-02-01,1.0,RMSE,0.00316477539313251
0.25,2023-02-01,1.0,R-Squared,-1.5759890722008718
0.25,2023-02-01,2.0,RMSE,0.0031126590199977086
0.25,2023-02-01,2.0,R-Squared,0.42236690771411545
0.25,2023-02-01,3.0,RMSE,0.0029004471069280107
0.25,2023-02-01,3.0,R-Squared,0.6128460746263892
0.25,2023-02-01,4.0,RMSE,0.0029004471069280107
0.25,2023-02-01,4.0,R-Squared,0.6128460746263892
0.25,2023-02-01,5.0,RMSE,0.0029004471069280107
0.25,2023-02-01,5.0,R-Squared,0.6128460746263892
0.5,2023-02-01,0.5,RMSE,0.0029114838639399546
0.5,2023-02-01,0.5,R-Squared,-0.3841424518898351
0.5,2023-02-01,1.0,RMSE,0.002676882692045279
0.5,2023-02-01,1.0,R-Squared,-0.7343086711722839
0.5,2023-02-01,2.0,RMSE,0.0027912514875297794
0.5,2023-02-01,2.0,R-Squared,0.5824421176772279
0.5,2023-02-01,3.0,RMSE,0.002673983041426656
0.5,2023-02-01,3.0,R-Squared,0.7015033207040596
0.5,2023-02-01,4.0,RMSE,0.002673983041426656
0.5,2023-02-01,4.0,R-Squared,0.7015033207040596
0.5,2023-02-01,5.0,RMSE,0.002673983041426656
0.5,2023-02-01,5.0,R-Squared,0.7015033207040596
1.0,2023-02-01,0.5,RMSE,0.0022473834076408815
1.0,2023-02-01,0.5,R-Squared,0.4348086320813579
1.0,2023-02-01,1.0,RMSE,0.002810402681433508
1.0,2023-02-01,1.0,R-Squared,0.036588095636036266
1.0,2023-02-01,2.0,RMSE,0.0043253839115638525
1.0,2023-02-01,2.0,R-Squared,0.06918119737528072
1.0,2023-02-01,3.0,RMSE,0.004621144046341818
1.0,2023-02-01,3.0,R-Squared,0.1587155117754766
1.0,2023-02-01,4.0,RMSE,0.004621144046341818
1.0,2023-02-01,4.0,R-Squared,0.1587155117754766
1.0,2023-02-01,5.0,RMSE,0.004621144046341818
1.0,2023-02-01,5.0,R-Squared,0.1587155117754766
2.0,2023-02-01,0.5,RMSE,0.006120588411978939
2.0,2023-02-01,0.5,R-Squared,-1.7718690639312382
2.0,2023-02-01,1.0,RMSE,0.00664633861232751
2.0,2023-02-01,1.0,R-Squared,-2.473765406404925
2.0,2023-02-01,2.0,RMSE,0.007829272190041127
2.0,2023-02-01,2.0,R-Squared,-3.0338904729619625
2.0,2023-02-01,3.0,RMSE,0.008281478731221122
2.0,2023-02-01,3.0,R-Squared,-2.700816047115654
2.0,2023-02-01,4.0,RMSE,0.008281478731221122
2.0,2023-02-01,4.0,R-Squared,-2.700816047115654
2.0,2023-02-01,5.0,RMSE,0.008281478731221122
2.0,2023-02-01,5.0,R-Squared,-2.700816047115654
3.0,2023-02-01,0.5,RMSE,0.007854925449892086
3.0,2023-02-01,0.5,R-Squared,-4.574252617839674
3.0,2023-02-01,1.0,RMSE,0.008439981489474724
3.0,2023-02-01,1.0,R-Squared,-4.525740778477986
3.0,2023-02-01,2.0,RMSE,0.009571246385763704
3.0,2023-02-01,2.0,R-Squared,-6.365061078363343
3.0,2023-02-01,3.0,RMSE,0.010015510041460278
3.0,2023-02-01,3.0,R-Squared,-6.2617340608775125
3.0,2023-02-01,4.0,RMSE,0.010015510041460278
3.0,2023-02-01,4.0,R-Squared,-6.2617340608775125
3.0,2023-02-01,5.0,RMSE,0.010015510041460278
3.0,2023-02-01,5.0,R-Squared,-6.2617340608775125
4.0,2023-02-01,0.5,RMSE,0.007768657202928899
4.0,2023-02-01,0.5,R-Squared,-5.731517225015173
4.0,2023-02-01,1.0,RMSE,0.008574602212494281
4.0,2023-02-01,1.0,R-Squared,-4.620098813962183
4.0,2023-02-01,2.0,RMSE,0.00994579986232471
4.0,2023-02-01,2.0,R-Squared,-7.529778110524253
4.0,2023-02-01,3.0,RMSE,0.010383842105981058
4.0,2023-02-01,3.0,R-Squared,-8.165864553834522
4.0,2023-02-01,4.0,RMSE,0.010383842105981058
4.0,2023-02-01,4.0,R-Squared,-8.165864553834522
4.0,2023-02-01,5.0,RMSE,0.010383842105981058
4.0,2023-02-01,5.0,R-Squared,-8.165864553834522
5.0,2023-02-01,0.5,RMSE,0.008113726295226607
5.0,2023-02-01,0.5,R-Squared,-7.159697702617372
5.0,2023-02-01,1.0,RMSE,0.008888432017213555
5.0,2023-02-01,1.0,R-Squared,-4.6557262764617855
5.0,2023-02-01,2.0,RMSE,0.01037539104204484
5.0,2023-02-01,2.0,R-Squared,-8.11220849297074
5.0,2023-02-01,3.0,RMSE,0.01076593220431761
5.0,2023-02-01,3.0,R-Squared,-9.542037407330056
5.0,2023-02-01,4.0,RMSE,0.01076593220431761
5.0,2023-02-01,4.0,R-Squared,-9.542037407330056
5.0,2023-02-01,5.0,RMSE,0.01076593220431761
5.0,2023-02-01,5.0,R-Squared,-9.542037407330056
6.0,2023-02-01,0.5,RMSE,0.006943868667949662
6.0,2023-02-01,0.5,R-Squared,-5.917975914536719
6.0,2023-02-01,1.0,RMSE,0.007865314332698867
6.0,2023-02-01,1.0,R-Squared,-3.087314397347787
6.0,2023-02-01,2.0,RMSE,0.0097253801277077
6.0,2023-02-01,2.0,R-Squared,-6.842497415618628
6.0,2023-02-01,3.0,RMSE,0.01009948242122434
6.0,2023-02-01,3.0,R-Squared,-8.441142554588453
6.0,2023-02-01,4.0,RMSE,0.01009948242122434
6.0,2023-02-01,4.0,R-Squared,-8.441142554588453
6.0,2023-02-01,5.0,RMSE,0.01009948242122434
6.0,2023-02-01,5.0,R-Squared,-8.441142554588453
7.0,2023-02-01,0.5,RMSE,0.006882661227388222
7.0,2023-02-01,0.5,R-Squared,-6.020749570838963
7.0,2023-02-01,1.0,RMSE,0.007759562797905718
7.0,2023-02-01,1.0,R-Squared,-2.7158741702182145
7.0,2023-02-01,2.0,RMSE,0.009636794321580764
7.0,2023-02-01,2.0,R-Squared,-6.294276037297061
7.0,2023-02-01,3.0,RMSE,0.009945880923045798
7.0,2023-02-01,3.0,R-Squared,-7.927261859781744
7.0,2023-02-01,4.0,RMSE,0.009945880923045798
7.0,2023-02-01,4.0,R-Squared,-7.927261859781744
7.0,2023-02-01,5.0,RMSE,0.009945880923045798
7.0,2023-02-01,5.0,R-Squared,-7.927261859781744
8.0,2023-02-01,0.5,RMSE,0.007037822325228775
8.0,2023-02-01,0.5,R-Squared,-5.8840968643401785
